timestamp_s,roll_deg,pitch_deg,yaw_deg
12.232,-0.021975651,0.045719817,96.09976
12.236,-0.021805927,0.04576829,96.09949
12.24,-0.021882039,0.045885812,96.09915
12.244,-0.02186257,0.046186365,96.09876
12.248,-0.021762546,0.04629693,96.09842
12.252,-0.021690479,0.046431832,96.09827
12.256,-0.021760995,0.04659759,96.09819
12.26,-0.021766065,0.046416156,96.098015
12.264,-0.021648576,0.04645338,96.09768
12.268,-0.021509476,0.04666958,96.09749
12.272,-0.021367248,0.04679327,96.097404
12.276,-0.02146078,0.046892155,96.09714
12.28,-0.021532735,0.047100153,96.09695
12.284,-0.02144079,0.04754112,96.09703
12.288,-0.021385755,0.0479198,96.09699
12.292,-0.021434374,0.048059378,96.096825
12.296,-0.021523228,0.048329867,96.09669
12.3,-0.021493845,0.048653893,96.09642
12.304,-0.021489484,0.048866164,96.09617
12.308,-0.021433126,0.049222738,96.09578
12.312,-0.02122465,0.049403317,96.09553
12.316,-0.021020478,0.04946155,96.09545
12.32,-0.02074275,0.049557805,96.0953
12.324,-0.020496545,0.04965489,96.095146
12.328,-0.020338133,0.04988483,96.09514
12.332,-0.020167297,0.05021022,96.095116
12.336,-0.019956311,0.050396193,96.094826
12.34,-0.019818535,0.050358534,96.094536
12.344,-0.019681213,0.050299745,96.09414
12.348,-0.019623483,0.05031955,96.09387
12.352,-0.019662276,0.05049964,96.09381
12.356,-0.019429661,0.050763786,96.0936
12.36,-0.01917035,0.050895456,96.093475
12.364,-0.0191117,0.051054835,96.093414
12.368,-0.019179044,0.051207814,96.093315
12.372,-0.019366197,0.05147894,96.09311
12.376,-0.019391071,0.05174759,96.092865
12.38,-0.019245613,0.05187998,96.0926
12.384,-0.01925102,0.05215598,96.09217
12.388,-0.019178463,0.052391913,96.09178
12.392,-0.019213364,0.05243422,96.091675
12.396,-0.01936207,0.052370314,96.09157
12.4,-0.019224988,0.052531548,96.091255
12.404,-0.01905162,0.05260752,96.091125
12.408,-0.018990383,0.052487426,96.09094
12.412,-0.018872926,0.052482862,96.09063
12.416,-0.018931828,0.052494276,96.090454
12.42,-0.018993266,0.05259219,96.0905
12.424,-0.01895619,0.0526237,96.090294
12.428,-0.018756012,0.052528247,96.089806
12.432,-0.018536082,0.052502856,96.0895
12.436,-0.018429026,0.05259278,96.08916
12.44,-0.018169198,0.05284636,96.08888
12.444,-0.018151613,0.053036615,96.088684
12.448,-0.01816824,0.05307549,96.088425
12.452,-0.017855112,0.053068753,96.08824
12.456,-0.017659899,0.053208113,96.08813
12.46,-0.017598167,0.053415123,96.08792
12.464,-0.017395055,0.05329806,96.08762
12.468,-0.017135302,0.05302504,96.08738
12.472,-0.01704546,0.053219087,96.08731
12.476,-0.01717863,0.05373817,96.08729
12.48,-0.017451344,0.054019097,96.08721
12.484,-0.017465558,0.05390722,96.08707
12.488,-0.01740939,0.053884026,96.08705
12.492,-0.01756403,0.054222874,96.08698
12.496,-0.017653707,0.05451884,96.08673
12.5,-0.017517854,0.05476101,96.08671
12.504,-0.017309533,0.05498798,96.086754
12.508,-0.017218195,0.055237006,96.08667
12.512,-0.017160084,0.055568196,96.08652
12.516,-0.017188234,0.0557829,96.08615
12.52,-0.017183043,0.055654597,96.0857
12.524,-0.017087447,0.055544887,96.085495
12.528,-0.017238786,0.055636454,96.08548
12.532,-0.017316239,0.055724125,96.08535
12.536,-0.017253943,0.055863783,96.08525
12.54,-0.017204193,0.055841208,96.08523
12.544,-0.017121954,0.055858143,96.085106
12.548,-0.017230004,0.056047775,96.08507
12.552,-0.017208021,0.056191243,96.085014
12.556,-0.017112197,0.05635219,96.08482
12.56,-0.017073244,0.056421783,96.08488
12.564,-0.01719652,0.056408122,96.0849
12.568,-0.017142715,0.056220707,96.08495
12.572,-0.016892515,0.056031786,96.08513
12.576,-0.016883766,0.05597557,96.08517
12.58,-0.016895926,0.055844594,96.08531
12.584,-0.016992815,0.055607524,96.08562
12.588,-0.017134484,0.055591717,96.08597
12.592,-0.017063135,0.05552887,96.08611
12.596,-0.016982673,0.055376485,96.0861
12.6,-0.016750747,0.05538013,96.08624
12.604,-0.016459031,0.05511103,96.08627
12.608,-0.016440758,0.054799028,96.08645
12.612,-0.01652944,0.054644704,96.086815
12.616,-0.016447147,0.054461703,96.086876
12.62,-0.016173568,0.05446171,96.086876
12.624,-0.016326085,0.054582767,96.08718
12.628,-0.016639348,0.054516926,96.08748
12.632,-0.016561411,0.05404559,96.0876
12.636,-0.016600536,0.05367612,96.087746
12.64,-0.0168337,0.0534645,96.08797
12.644,-0.016862556,0.05335016,96.0882
12.648,-0.016854422,0.053306818,96.088356
12.652,-0.01688731,0.05321559,96.088425
12.656,-0.016770292,0.05308936,96.08864
12.66,-0.016696882,0.052790474,96.088905
12.664,-0.016850872,0.052697454,96.089035
12.668,-0.016827049,0.052765924,96.08914
12.672,-0.016735591,0.052555043,96.0893
12.676,-0.016751917,0.052338876,96.0895
12.68,-0.01673934,0.052264396,96.089645
12.684,-0.01693111,0.052088294,96.08974
12.688,-0.017203825,0.051957328,96.09001
12.692,-0.017369257,0.051747203,96.090164
12.696,-0.017610708,0.051398337,96.09037
12.7,-0.017686374,0.051396757,96.090675
12.704,-0.017500417,0.05133982,96.09076
12.708,-0.01758867,0.051122785,96.09099
12.712,-0.017675223,0.050985593,96.09139
12.716,-0.017452193,0.05100394,96.091446
12.72,-0.017294101,0.050858375,96.09134
12.724,-0.01726893,0.0504285,96.091576
12.728,-0.017408358,0.05005445,96.09211
12.732,-0.017662415,0.049812105,96.0923
12.736,-0.017823523,0.049431074,96.0922
12.74,-0.017935723,0.049225006,96.09234
12.744,-0.017886791,0.04922685,96.09284
12.748,-0.017707465,0.04903949,96.093376
12.752,-0.017817354,0.048610754,96.09387
12.756,-0.018062579,0.048209943,96.094475
12.76,-0.018133197,0.047987025,96.09513
12.764,-0.01807151,0.047808766,96.095634
12.768,-0.017948493,0.047572874,96.09595
12.772,-0.017921476,0.047290493,96.096176
12.776,-0.018196931,0.046933416,96.0965
12.78,-0.01839819,0.04650514,96.096634
12.784,-0.018143054,0.046069227,96.09699
12.788,-0.01798141,0.04552408,96.09752
12.792,-0.0181369,0.04512161,96.09758
12.796,-0.018146249,0.04493118,96.09752
12.8,-0.018151956,0.044633508,96.0976
12.804,-0.018353712,0.044443723,96.09789
12.808,-0.018525522,0.04435661,96.09817
12.812,-0.018730674,0.04410478,96.09813
12.816,-0.018815475,0.0437719,96.0981
12.82,-0.018771403,0.043681134,96.09829
12.824,-0.018924424,0.043779414,96.09859
12.828,-0.019120056,0.04368465,96.09892
12.832,-0.019097373,0.043356054,96.09921
12.836,-0.019056806,0.043097723,96.09959
12.84,-0.019129697,0.042862345,96.09991
12.844,-0.019086922,0.042447645,96.100136
12.848,-0.019083574,0.042016335,96.100395
12.852,-0.019059071,0.041618273,96.10063
12.856,-0.0190288,0.04131791,96.10094
