timestamp_s,output[0],output[1],output[2],output[3]
67.22,767.0,768.0,767.0,767.0
67.32,769.0,770.0,770.0,770.0
67.42,766.0,766.0,768.0,768.0
67.52,769.0,769.0,771.0,771.0
67.62,766.0,766.0,768.0,768.0
67.72,769.0,769.0,771.0,771.0
67.82,767.0,766.0,768.0,768.0
67.92,769.0,770.0,771.0,771.0
68.02,767.0,767.0,768.0,768.0
68.12,770.0,770.0,770.0,771.0
68.22,768.0,768.0,768.0,768.0
68.32,771.0,771.0,771.0,771.0
68.42,768.0,769.0,768.0,769.0
68.52,771.0,771.0,770.0,771.0
68.62,768.0,768.0,768.0,768.0
68.72,771.0,771.0,770.0,770.0
68.82,768.0,768.0,767.0,768.0
68.92,770.0,771.0,769.0,770.0
69.02,767.0,767.0,767.0,767.0
69.12,770.0,770.0,770.0,770.0
69.22,767.0,767.0,767.0,767.0
69.32,770.0,770.0,770.0,770.0
69.42,768.0,767.0,768.0,767.0
69.52,771.0,770.0,770.0,770.0
69.62,768.0,767.0,767.0,768.0
69.72,770.0,770.0,770.0,771.0
69.82,768.0,767.0,768.0,768.0
69.92,771.0,770.0,771.0,771.0
70.02,768.0,767.0,768.0,768.0
70.12,770.0,770.0,770.0,770.0
70.22,767.0,767.0,767.0,767.0
70.32,769.0,770.0,770.0,770.0
70.42,767.0,767.0,767.0,767.0
70.52,770.0,769.0,770.0,769.0
70.62,767.0,767.0,767.0,767.0
70.72,770.0,770.0,770.0,770.0
70.82,768.0,768.0,767.0,767.0
70.92,771.0,771.0,771.0,770.0
71.02,768.0,769.0,768.0,768.0
71.12,772.0,771.0,771.0,771.0
71.22,769.0,769.0,769.0,769.0
71.32,772.0,771.0,772.0,771.0
71.42,769.0,769.0,769.0,769.0
71.52,772.0,771.0,772.0,772.0
71.62,769.0,769.0,769.0,768.0
71.72,772.0,771.0,771.0,772.0
71.82,769.0,769.0,769.0,769.0
71.92,771.0,771.0,771.0,771.0
72.02,769.0,768.0,768.0,769.0
72.12,772.0,770.0,771.0,771.0
72.22,768.0,768.0,768.0,768.0
72.32,770.0,770.0,770.0,770.0
72.42,767.0,768.0,767.0,768.0
72.52,584.0,574.0,584.0,574.0
72.62,550.0,540.0,550.0,540.0
72.72,523.0,512.0,523.0,512.0
72.82,487.0,477.0,489.0,476.0
