timestamp_s,vx,vy,vz
4.86,-0.0074717063,0.0023822305,0.003237178
4.868,-0.00755603,0.0027021156,0.002940735
4.876,-0.007601978,0.0029885464,0.0026958406
4.884,-0.0076148463,0.0032987273,0.0024045927
4.892,-0.007567631,0.0036269387,0.002076864
4.9,-0.00752701,0.0039436705,0.00175912
4.908,-0.007487612,0.004227448,0.0014291644
4.916,-0.0074259266,0.0044898554,0.0011057782
4.924,-0.0073145973,0.0047844388,0.00084899855
4.932,-0.0072223046,0.0050675054,0.00059017027
4.94,-0.007094249,0.0053245164,0.00026462186
4.948,-0.007015643,0.0055256244,-2.4309935e-05
4.956,-0.006870897,0.005736021,-0.0002891545
4.964,-0.0065777292,0.0059485766,-0.0005499517
4.972,-0.0063044815,0.006151091,-0.0008066445
4.98,-0.006117025,0.0063738823,-0.0010976146
4.988,-0.0059262007,0.006575427,-0.0014480973
4.996,-0.005595734,0.00681711,-0.0017466061
5.004,-0.0052474914,0.0069871945,-0.002024297
5.012,-0.0048659155,0.0072178654,-0.0022154865
5.02,-0.004489015,0.0074788746,-0.002498687
5.028,-0.004052302,0.0076689464,-0.0027762845
5.036,-0.0035972416,0.007846375,-0.003061594
5.044,-0.0031697222,0.007990219,-0.0033086522
5.052,-0.002737001,0.008168579,-0.003548533
5.06,-0.0023222677,0.00827477,-0.0037380261
5.068,-0.001893673,0.00844863,-0.003970557
5.076,-0.0014793582,0.008559162,-0.0041943733
5.084,-0.0010381046,0.008646687,-0.0044000302
5.092,-0.00070984196,0.008694872,-0.0046149874
5.1,-0.0003206984,0.008809017,-0.0048024883
5.108,2.0295935e-05,0.008887017,-0.005021535
5.116,0.0003442585,0.009049997,-0.0052114925
5.124,0.00063581124,0.009109788,-0.005457396
5.132,0.0009289484,0.009196876,-0.0056320564
5.14,0.0012245773,0.00924512,-0.005879659
5.148,0.0015270262,0.009373788,-0.006112183
5.156,0.0017707987,0.009395489,-0.0063689705
5.164,0.0020041172,0.009396377,-0.0065984204
5.172,0.0022462844,0.009391791,-0.006844811
5.18,0.002471441,0.0094281575,-0.007074028
5.188,0.0026360124,0.009469436,-0.0072595337
5.196,0.002768615,0.00949484,-0.0074541583
5.204,0.0029071495,0.009529193,-0.0076521793
5.212,0.0030860803,0.00952337,-0.007877065
5.22,0.0032660656,0.009495848,-0.008096888
5.228,0.0034136449,0.009484873,-0.008227329
5.236,0.003548739,0.009435842,-0.008297064
5.244,0.0036332079,0.0094000185,-0.008463056
5.252,0.003658667,0.009396082,-0.008597589
5.26,0.003648616,0.009326693,-0.008722416
5.268,0.0036293329,0.009322957,-0.008894808
5.276,0.0036081485,0.009302894,-0.009016476
5.284,0.0036025885,0.009232662,-0.009153493
5.292,0.0035427888,0.009154877,-0.00925036
5.3,0.0034934538,0.00907275,-0.009359357
5.308,0.0033714385,0.008904563,-0.009458297
5.316,0.0032912975,0.00885109,-0.009620729
5.324,0.003158822,0.008691975,-0.009764873
5.332,0.0029953076,0.008557768,-0.00988272
5.34,0.0028739404,0.008396523,-0.009991968
5.348,0.0028208315,0.00825165,-0.01012299
5.356,0.0026875439,0.0081232395,-0.010233978
5.364,0.002560473,0.00799462,-0.010366114
5.372,0.0024245167,0.007867809,-0.010501288
5.38,0.002338819,0.007756298,-0.010589163
5.388,0.0021827205,0.0075810496,-0.010727108
5.396,0.001994766,0.007423224,-0.010866914
5.404,0.0018006585,0.007276277,-0.0110033965
5.412,0.0016190133,0.0070613045,-0.0111023635
5.42,0.0014002885,0.0069088805,-0.011213722
5.428,0.0012288152,0.0067236274,-0.011271756
5.436,0.0010160186,0.006491053,-0.011377264
